technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,definition,collection_layers,data_source_platform,contributors,data_component,type,description,source_data_element,relationship,target_data_element,references
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,administration traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,dns traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,encrypted traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,mail traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,file transfer traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,web traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,remote code execution traffic,
T1189,False,Drive-by Compromise,['initial-access'],"['Windows', 'Linux', 'macOS', 'SaaS']",application log,"Logs from events in third-party applications (mail server, web applications, etc.).","['host', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Google Workspace']",['ATT&CK'],application log content,information,Data captured in an application log.,application log,contained,application event entries,['https://confluence.atlassian.com/doc/working-with-confluence-logs-108364721.html']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],active directory,"Information associated with the Active Directory service or objects (Such as a user, a group, or a workstation) and activity around them.","['host', 'cloud']","['Windows', 'Azure AD']","['ATT&CK', 'CTID']",active directory object creation,activity,An active directory object was created.,user,created,ad object,['https://docs.microsoft.com/en-us/windows-server/identity/ad-ds/ad-ds-getting-started']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],active directory,"Information associated with the Active Directory service or objects (Such as a user, a group, or a workstation) and activity around them.","['host', 'cloud']","['Windows', 'Azure AD']","['ATT&CK', 'CTID']",active directory object modification,activity,An active directory service or object was modified.,user,modified,ad object,['https://docs.microsoft.com/en-us/windows-server/identity/ad-ds/ad-ds-getting-started']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,administration traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,dns traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,encrypted traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,mail traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,file transfer traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,web traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,remote code execution traffic,
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,user,attempted to authenticate to,computer,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,user,attempted to authenticate to,application,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,user,attempted to authenticate to,cloud service,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,user,attempted to authenticate from,ip,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,user,attempted to authenticate from,port,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,application,attempted to authenticate,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1207,False,Rogue Domain Controller,['defense-evasion'],['Windows'],user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account authentication,activity,A user account authenticated onto a system.,cloud service,attempted to authenticate,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1199,False,Trusted Relationship,['initial-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS']",application log,"Logs from events in third-party applications (mail server, web applications, etc.).","['host', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Google Workspace']",['ATT&CK'],application log content,information,Data captured in an application log.,application log,contained,application event entries,['https://confluence.atlassian.com/doc/working-with-confluence-logs-108364721.html']
T1199,False,Trusted Relationship,['initial-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS']",logon session,"Information about logon sessions being created or terminated by accounts (Local, Domain, or Cloud), interactively or over the network, in order to interact with network resources, applications, or services.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Google Workspace']","['ATT&CK', 'CTID']",logon session metadata,information,Data and information that describe a logon session (such as logon type) and activity within it.,user,retrieved information about,logon session,['https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/basic-audit-logon-events']
T1199,False,Trusted Relationship,['initial-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS']",logon session,"Information about logon sessions being created or terminated by accounts (Local, Domain, or Cloud), interactively or over the network, in order to interact with network resources, applications, or services.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Google Workspace']","['ATT&CK', 'CTID']",logon session creation,activity,A logon session for a user was created.,user,created,logon session,['https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/basic-audit-logon-events']
T1199,False,Trusted Relationship,['initial-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS']",logon session,"Information about logon sessions being created or terminated by accounts (Local, Domain, or Cloud), interactively or over the network, in order to interact with network resources, applications, or services.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Google Workspace']","['ATT&CK', 'CTID']",logon session creation,activity,A logon session for a user was created.,user,created logon session from,ip,['https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/basic-audit-logon-events']
T1199,False,Trusted Relationship,['initial-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS']",logon session,"Information about logon sessions being created or terminated by accounts (Local, Domain, or Cloud), interactively or over the network, in order to interact with network resources, applications, or services.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Google Workspace']","['ATT&CK', 'CTID']",logon session creation,activity,A logon session for a user was created.,user,created logon session from,port,['https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/basic-audit-logon-events']
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,user,created,process,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,process,created,process,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,process,created,thread,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection to,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection to,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection to,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection from,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection from,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted connection from,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected to,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected to,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected to,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected from,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected from,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,connected from,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected to,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected to,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected to,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected from,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected from,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",user,connected from,host,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted to bind on,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,bound to,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,permitted listener on,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,permitted listener on,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,permitted listener on,process,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,attempted to listen on,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",process,listened on,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked port bind on,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked port bind on,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked port bind on,process,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,ip,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,port,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,process,
T1197,False,BITS Jobs,"['defense-evasion', 'persistence']",['Windows'],network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection from,ip,
